Plnt,Purch.doc.,Created on,vendor,POrg,Material,Commodity, Order quantity,GR qty,GR value,  Net price,Curr.,    Per,Mat. doc.,Pstg date,c
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC368K027A1,commodity1,45000,31500,5566.05,1767,USD,10000,ss03ssssssss604,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC505M02910,commodity10,75000,72750,12949.5,1780,USD,10000,ss03ss382711,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC505M02910,commodity5,75000,57750,10285.28,1781,USD,10000,ss03ss38232ss,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC505M02910,commodity6,75000,75000,13365,1782,USD,10000,ss03ss38232ss,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC505M02910,commodity4,75000,55500,9895.65,1783,USD,10000,ss03ss310ss22,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC505M02910,commodity6,75000,72750,12978.6,1784,USD,10000,ss03ssssssss437,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC505M02910,commodity6,75000,69750,12450.38,1785,USD,10000,ss03ssssssss604,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC505M02910,commodity6,75000,58500,10448.1,1786,USD,10000,ss03ssssss61ss2,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC505M02910,commodity3,75000,59250,10587.98,1787,USD,10000,ss03ssssss61ss2,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity2,435000,308850,55114.28,1784.5,USD,10000,ss03ss310ss22,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity5,420000,378000,67491.9,1785.5,USD,10000,ss03ss310ss22,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity1,420000,415800,74282.67,1786.5,USD,10000,ss03ss310ss22,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity4,435000,430650,76978.69,1787.5,USD,10000,ss03ss382323,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity10,420000,399000,71361.15,1788.5,USD,10000,ss03ss382323,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity5,420000,403200,72152.64,1789.5,USD,10000,ss03ss310ss22,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity9,420000,352800,63168.84,1790.5,USD,10000,ss03ss310ss22,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity6,420000,382200,68471.13,1791.5,USD,10000,ss03ss418937,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity5,420000,348600,62486.55,1792.5,USD,10000,ss03ss470006,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity8,420000,315000,56495.25,1793.5,USD,10000,ss03ss484426,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity7,435000,421950,75718.93,1794.5,USD,10000,ss03ss484426,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity4,420000,315000,56558.25,1795.5,USD,10000,ss03ssssssss437,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity3,420000,386400,69416.76,1796.5,USD,10000,ss03ssssssss437,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity10,420000,336000,60396,1797.5,USD,10000,ss03ssssssss437,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity2,435000,330600,59458.41,1798.5,USD,10000,ss03ssssssss437,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity1,420000,294000,52905.3,1799.5,USD,10000,ss03ssssssss437,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity10,420000,302400,54447.12,1800.5,USD,10000,ss03ssssssss444,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity1,435000,343650,61908.55,1801.5,USD,10000,ss03ssssssss444,Apr-23,
p20,po508141,2023-11-23,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity10,1470000,1190700,214623.68,1802.5,USD,10000,ss03ssssss2123,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity6,420000,378000,68172.3,1803.5,USD,10000,ss03ssssss4842,Apr-23,
p20,po508141,2023-11-23,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity1,1470000,1234800,222819.66,1804.5,USD,10000,ss03ssssss1981,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity9,420000,399000,72039.45,1805.5,USD,10000,ss03ssssss4821,Apr-23,
p20,po508141,2023-11-23,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity8,1470000,1264200,228377.73,1806.5,USD,10000,ss03ssssss7493,Apr-23,
p20,po508141,2023-11-23,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity4,1560000,1513200,273510.9,1807.5,USD,10000,ss03ssssss7493,Apr-23,
p20,po508141,2023-11-23,sHK0010529,sN01,sHK0010529sN01SC510K02951,commodity1,1575000,1181250,213629.06,1808.5,USD,10000,ss03ssssss7493,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510L02757,commodity8,30000,26700,4808.67,1801,USD,10000,ss03ss3ss2898,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510L02757,commodity10,30000,24300,4378.86,1802,USD,10000,ss03ss310ss22,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510L02757,commodity10,30000,25500,4597.65,1803,USD,10000,ss03ss310ss22,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510L02757,commodity3,15000,13200,2381.28,1804,USD,10000,ss03ss3ss2898,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510L02757,commodity4,30000,29100,5252.55,1805,USD,10000,ss03ss419ss82,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510L02757,commodity10,30000,29700,5363.82,1806,USD,10000,ss03ss418937,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510L02757,commodity1,15000,13500,2439.45,1807,USD,10000,ss03ss310ss22,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510L02757,commodity7,15000,12750,2305.2,1808,USD,10000,ss03ss484422,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510L02757,commodity3,30000,24000,4341.6,1809,USD,10000,ss03ss484422,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510L02757,commodity3,30000,21900,3963.9,1810,USD,10000,ss03ss484422,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510L02757,commodity10,15000,12750,2309.03,1811,USD,10000,ss03ssssssss437,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510L02757,commodity2,30000,27900,5055.48,1812,USD,10000,ss03ssssssss437,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510L02757,commodity8,30000,21900,3970.47,1813,USD,10000,ss03ssssssss437,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510L02757,commodity2,15000,12750,2312.85,1814,USD,10000,ss03ssssss61ss1,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510L02757,commodity10,30000,28200,5118.3,1815,USD,10000,ss03ssssss61ss1,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC510L02757,commodity7,30000,23100,4194.96,1816,USD,10000,ss03ssssss4842,Apr-23,
p20,po508141,2023-11-23,sHK0010529,sN01,sHK0010529sN01SC510L02757,commodity6,60000,45000,8176.5,1817,USD,10000,ss03ssssss1981,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC512L02954,commodity7,150000,121500,22088.7,1818,USD,10000,ss03ss201489,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC512L02954,commodity6,600000,588000,106957.2,1819,USD,10000,ss03ss418937,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC512L02954,commodity5,150000,120000,21840,1820,USD,10000,ss03ss418937,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC512L02954,commodity1,150000,118500,21578.85,1821,USD,10000,ss03ss201489,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC512L02954,commodity4,150000,141000,25690.2,1822,USD,10000,ss03ssssssss440,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC512L02954,commodity8,150000,117000,21329.1,1823,USD,10000,ss03ssssssss440,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC512L02954,commodity4,600000,582000,106156.8,1824,USD,10000,ss03ssssssss60ss,Apr-23,
p20,po508141,2023-11-23,sHK0010529,sN01,sHK0010529sN01SC512L02954,commodity7,2145000,1608750,293596.88,1825,USD,10000,ss03ssssss2ss48,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC512L02954,commodity9,600000,456000,83265.6,1826,USD,10000,ss03ssssss484ss,Apr-23,
p20,po508141,2023-11-23,sHK0010529,sN01,sHK0010529sN01SC512L02954,commodity6,2145000,1608750,293918.63,1827,USD,10000,ss03ssssss7493,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity9,150000,121500,22210.2,1828,USD,10000,ss03ss3ss1326,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity4,150000,123000,22496.7,1829,USD,10000,ss03ss3ss1326,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity1,150000,129000,23607,1830,USD,10000,ss03ss201489,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity3,150000,139500,25542.45,1831,USD,10000,ss03ss3ss1326,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity1,150000,115500,21159.6,1832,USD,10000,ss03ss310ss22,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity6,150000,126000,23095.8,1833,USD,10000,ss03ss310ss22,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity3,150000,133500,24483.9,1834,USD,10000,ss03ss310ss22,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity7,150000,132000,24222,1835,USD,10000,ss03ss201489,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity2,195000,171600,31505.76,1836,USD,10000,ss03ss310ss22,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity6,195000,159900,29373.63,1837,USD,10000,ss03ss201489,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity8,75000,60750,11165.85,1838,USD,10000,ss03ss418906,Apr-23,
p20,po508141,2023-11-23,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity6,390000,362700,66700.53,1839,USD,10000,ss03ss423839,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity4,195000,177450,32650.8,1840,USD,10000,ss03ss418906,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity1,150000,145500,26786.55,1841,USD,10000,ss03ss418906,Apr-23,
p20,po508141,2023-11-23,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity2,390000,276900,51004.98,1842,USD,10000,ss03ss487338,Apr-23,
p20,po508141,2023-11-23,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity9,180000,140400,25875.72,1843,USD,10000,ss03ss484417,Apr-23,
p20,po508141,2023-11-23,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity5,390000,358800,66162.72,1844,USD,10000,ss03ss484417,Apr-23,
p20,po508141,2023-11-23,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity6,510000,443700,81862.65,1845,USD,10000,ss03ss484417,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity5,150000,129000,23813.4,1846,USD,10000,ss03ssssssss440,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity1,150000,120000,22164,1847,USD,10000,ss03ssssssss440,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity6,150000,129000,23839.2,1848,USD,10000,ss03ssssssss440,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity5,150000,145500,26902.95,1849,USD,10000,ss03ssssssss437,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity10,150000,112500,20812.5,1850,USD,10000,ss03ssssssss437,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity10,150000,106500,19713.15,1851,USD,10000,ss03ssssssss437,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity5,195000,173550,32141.46,1852,USD,10000,ss03ssssssss437,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity5,150000,141000,26127.3,1853,USD,10000,ss03ssssssss441,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity10,195000,179400,33260.76,1854,USD,10000,ss03ssssssss441,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity2,150000,109500,20312.25,1855,USD,10000,ss03ssssssss441,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC515L02757,commodity4,150000,114000,21158.4,1856,USD,10000,ss03ssssssss441,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC518L02953,commodity7,60000,55800,10362.06,1857,USD,10000,ss03ss310ss22,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC518L02953,commodity3,45000,39600,7357.68,1858,USD,10000,ss03ss201489,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC518L02953,commodity6,60000,42600,7919.34,1859,USD,10000,ss03ss310ss22,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC518L02953,commodity5,60000,59400,11048.4,1860,USD,10000,ss03ss3ss1326,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC518L02953,commodity10,45000,31500,5862.15,1861,USD,10000,ss03ss382711,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC518L02953,commodity9,45000,42750,7960.05,1862,USD,10000,ss03ss484ss40,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC518L02953,commodity5,255000,229500,42755.85,1863,USD,10000,ss03ss484ss40,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC518L02953,commodity9,45000,41850,7800.84,1864,USD,10000,ss03ssssssss440,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC518L02953,commodity9,60000,51000,9511.5,1865,USD,10000,ss03ssssssss437,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC518L02953,commodity9,60000,57600,10748.16,1866,USD,10000,ss03ssssssss437,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC518L02953,commodity6,60000,42000,7841.4,1867,USD,10000,ss03ssssssss441,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC518L02953,commodity5,45000,39600,7397.28,1868,USD,10000,ss03ssssssss604,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC518L02953,commodity4,255000,224400,41940.36,1869,USD,10000,ss03ssssss4783,Apr-23,
p20,po508141,2023-11-23,sHK0010529,sN01,sHK0010529sN01SC518L02953,commodity8,1740000,1513800,283383.36,1872,USD,10000,ss03ssssss2121,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522K04954,commodity8,50000,35500,6645.6,1872,USD,10000,ss03ss38232ss,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522K04954,commodity3,50000,38500,7211.05,1873,USD,10000,ss03ss38232ss,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522K04954,commodity10,50000,50000,9370,1874,USD,10000,ss03ss3ss1326,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522K04954,commodity2,50000,37500,7031.25,1875,USD,10000,ss03ss419ss82,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522K04954,commodity7,50000,36500,6847.4,1876,USD,10000,ss03ss38232ss,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522K04954,commodity8,50000,47500,8915.75,1877,USD,10000,ss03ss38232ss,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522K04954,commodity8,50000,35000,6573,1878,USD,10000,ss03ss3ss1326,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522K04954,commodity5,50000,42500,7985.75,1879,USD,10000,ss03ss310ss22,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522K04954,commodity10,50000,40000,7520,1880,USD,10000,ss03ss419ss82,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522K04954,commodity1,50000,45500,8558.55,1881,USD,10000,ss03ssssssss437,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522K04954,commodity3,50000,46000,8657.2,1882,USD,10000,ss03ssssssss441,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522K04954,commodity8,50000,42500,8002.75,1883,USD,10000,ss03ssssssss441,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522K04954,commodity8,50000,44500,8383.8,1884,USD,10000,ss03ssssss61ss2,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522K04954,commodity3,50000,47000,8859.5,1885,USD,10000,ss03ssssss61ss2,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522K04954,commodity4,50000,45500,8581.3,1886,USD,10000,ss03ssssss61ss2,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522K04954,commodity6,50000,36500,6887.55,1887,USD,10000,ss03ssssss61ss2,Apr-23,
p20,po508141,2023-11-23,sHK0010529,sN01,sHK0010529sN01SC522K04954,commodity6,20000,19800,3738.24,1888,USD,10000,ss03ssssss2123,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522K04954,commodity4,50000,41500,7839.35,1889,USD,10000,ss03ssssss4821,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522K04954,commodity8,50000,35000,6615,1890,USD,10000,ss03ssssss484ss,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522K04954,commodity10,50000,40000,7564,1891,USD,10000,ss03ssssss4821,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522K04954,commodity4,50000,47500,8987,1892,USD,10000,ss03ssssss484ss,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522L02758,commodity8,480000,374400,70911.36,1894,USD,10000,ss03ss382323,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522L02758,commodity4,465000,385950,73060.34,1893,USD,10000,ss03ss382711,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522L02758,commodity4,480000,393600,74547.84,1894,USD,10000,ss03ss382711,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522L02758,commodity5,480000,393600,74665.92,1897,USD,10000,ss03ss419ss82,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522L02758,commodity8,465000,465000,88164,1896,USD,10000,ss03ss382323,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522L02758,commodity6,480000,350400,66470.88,1897,USD,10000,ss03ss382323,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522L02758,commodity1,480000,340800,64683.84,1898,USD,10000,ss03ss382323,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522L02758,commodity1,465000,367350,69759.77,1899,USD,10000,ss03ssssssss444,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522L02758,commodity7,480000,465600,88464,1900,USD,10000,ss03ssssssss444,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522L02758,commodity8,480000,427200,81296.16,1903,USD,10000,ss03ssssssss444,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522L02758,commodity6,480000,456000,86731.2,1902,USD,10000,ss03ssssssss444,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522L02758,commodity5,465000,339450,64597.34,1903,USD,10000,ss03ssssssss604,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522L02758,commodity2,480000,350400,66716.16,1904,USD,10000,ss03ssssssss604,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522L02758,commodity6,465000,362700,69094.35,1905,USD,10000,ss03ssssss7494,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522L02758,commodity7,480000,465600,88743.36,1906,USD,10000,ss03ssssss7494,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC522L02758,commodity10,480000,393600,75138.24,1909,USD,10000,ss03ssssss7494,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC527L02953,commodity4,75000,57750,11021.59,1908.5,USD,10000,ss03ss382323,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC527L02953,commodity3,75000,54000,10311.3,1909.5,USD,10000,ss03ss201489,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC527L02953,commodity2,75000,68250,13039.16,1910.5,USD,10000,ss03ss201489,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC527L02953,commodity6,30000,22500,4300.88,1911.5,USD,10000,ss03ss201489,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC527L02953,commodity5,75000,64500,12335.63,1912.5,USD,10000,ss03ss419ss82,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC527L02953,commodity2,75000,66000,12629.1,1913.5,USD,10000,ss03ssssssss440,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC527L02953,commodity9,30000,25200,4824.54,1914.5,USD,10000,ss03ssssssss440,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC527L02953,commodity1,75000,54750,10487.36,1915.5,USD,10000,ss03ssssssss440,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC527L02953,commodity6,75000,54750,10492.84,1916.5,USD,10000,ss03ssssssss444,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC533L02758,commodity3,1095000,919800,176325.66,1917,USD,10000,ss03ss201489,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC533L02758,commodity6,1095000,952650,182718.27,1918,USD,10000,ss03ss382711,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC533L02758,commodity6,1095000,908850,174408.32,1919,USD,10000,ss03ss310ss22,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC533L02758,commodity8,1095000,854100,163987.2,1920,USD,10000,ss03ss3ss1326,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC533L02758,commodity9,1095000,897900,172486.59,1921,USD,10000,ss03ss3ss1326,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC533L02758,commodity10,1110000,932400,179207.28,1922,USD,10000,ss03ss382711,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC533L02758,commodity2,1110000,777000,149417.1,1923,USD,10000,ss03ss382711,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC533L02758,commodity3,1110000,777000,149494.8,1924,USD,10000,ss03ss310ss22,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC533L02758,commodity4,1095000,908850,174953.63,1925,USD,10000,ss03ss382711,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC533L02758,commodity7,1095000,788400,151845.84,1926,USD,10000,ss03ss470006,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC533L02758,commodity3,1095000,952650,183575.66,1927,USD,10000,ss03ssssssss440,Apr-23,
p20,po507900,2023-11-09,sHK0010529,sN01,sHK0010529sN01SC533L02758,commodity10,1110000,788100,151945.68,1928,USD,10000,ss03ssssssss437,Apr-23,
